courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration,skill
YBisOscPHBQ,1時間でC#の超基本をマスター！/楽しく学ぶプログラミング,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/YBisOscPHBQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""1時間でC#の超基本をマスター！/楽しく学ぶプログラミング""></iframe>",26088,583,1830,ロックシステムアカデミー！ゆっくりプログラミング学習,1時間でC#の超基本をマスター！/楽しく学ぶプログラミング,2021-11-12,https://i.ytimg.com/vi/YBisOscPHBQ/mqdefault.jpg,"この動画は全12回のC#基礎学習動画を1本にまとめたものになります。
C#の超基礎的な部分をろっくん＆てむと一緒に1時間で学べます。
初めてプログラミングを勉強する方にオススメです！。

◆運営
大阪梅田から1駅、大阪福島にある「実務を経験エンジニアスクール」ロックシステムアカデミーです！
https://rocksystem.co.jp/academy/

◆目次
00:00:00　C#とは
00:02:12　visualstudioで環境構築
00:04:13　文字を出力するプログラム
00:08:23　プログラムにコメントを書く
00:12:40　変数を学ぼう
00:17:12　演算子を学ぼう　
00:21:58　計算アプリを作ろう
00:27:10　データの型を学ぼう
00:30:53　if文の基礎
00:35:22　くじ引きアプリを作ろう
00:40:37　繰り返し処理、for文
00:44:57　FizzBuzz問題

◆文字起こし&ソースコード、問題は下記ブログから！
C#とは　https://rocksystem.co.jp/blog/page.php?entry_id=158
visualstudioで環境構築　https://rocksystem.co.jp/blog/page.php?entry_id=159
文字を出力するプログラム　https://rocksystem.co.jp/blog/page.php?entry_id=160
プログラムにコメントを書く　https://rocksystem.co.jp/blog/page.php?entry_id=164
変数を学ぼう　https://rocksystem.co.jp/blog/page.php?entry_id=165
演算子を学ぼう　https://rocksystem.co.jp/blog/page.php?entry_id=167
計算アプリを作ろう　https://rocksystem.co.jp/blog/page.php?entry_id=169
データの型を学ぼう　https://rocksystem.co.jp/blog/page.php?entry_id=170
if文の基礎　https://rocksystem.co.jp/blog/page.php?entry_id=172
くじ引きアプリを作ろう　https://rocksystem.co.jp/blog/page.php?entry_id=174
繰り返し処理、for文　https://rocksystem.co.jp/blog/page.php?entry_id=176
FizzBuzz問題　https://rocksystem.co.jp/blog/page.php?entry_id=175",PT50M14S,C#
1UQZf4o9SNM,CRUD Operation in C# Console Application using SQL Server,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1UQZf4o9SNM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""CRUD Operation in C# Console Application using SQL Server""></iframe>",2082,32,242,Everything About Technical,CRUD Operation in C# Console Application using SQL Server,2022-07-24,https://i.ytimg.com/vi/1UQZf4o9SNM/mqdefault.jpg,"GITHUB CODE - https://github.com/BHARATJOHRI/CRUD_CONSOLE

CRUD Operation In 4 Minutes ASP.NET Core Web App In Hindi - https://youtu.be/r-RAseU5154",PT22M16S,C#
acFQbgt1LsU,Space Invaders Clone in C#  // Code Review,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/acFQbgt1LsU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Space Invaders Clone in C#  // Code Review""></iframe>",56358,1539,513000,The Cherno,Space Invaders Clone in C#  // Code Review,2022-03-18,https://i.ytimg.com/vi/acFQbgt1LsU/mqdefault.jpg,"Visit https://brilliant.org/TheCherno to get started learning STEM for free, and the first 200 people will get 20% off their annual premium subscription.

Patreon ► https://patreon.com/thecherno
Instagram ► https://instagram.com/thecherno
Twitter ► https://twitter.com/thecherno
Discord ► https://discord.gg/thecherno

Send an email to chernoreview@gmail.com with your source code, a brief explanation, and what you need help with/want me to review and you could be in the next episode of my Code Review series! Also let me know if you would like to remain anonymous.

Chapters:
----------------
0:00 - What we're doing today
1:53 - Playing the game
4:43 - Looking at the project
10:00 - What if it returns null?
15:13 - Keep your scopes tight!
18:17 - What a big deal is to Cherno
20:19 - Optimizing for loops
27:14 - Always consider performance
30:33 - Organizing and re-using code via abstraction
35:52 - We ate an entire chicken for lunch
36:37 - Don't go too far with abstraction
37:34 - Intro cinematic animation
41:29 - State machine
43:07 - Using the visual editor to your advantage
48:34 - How to move aliens in a space invaders game
56:19 - Delta time should be limited
1:00:23 - Alien AI behavior and gameplay programming

This video is sponsored by Brilliant.

#CodeReview",PT1H10M52S,C#
pF1Qh2Ty7MQ,How to bend reality to your will with C# Source Generators,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/pF1Qh2Ty7MQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""How to bend reality to your will with C# Source Generators""></iframe>",41000,948,173000,Nick Chapsas,How to bend reality to your will with C# Source Generators,2021-04-12,https://i.ytimg.com/vi/pF1Qh2Ty7MQ/mqdefault.jpg,"Become a Patreon and get source code access: https://www.patreon.com/nickchapsas
Check out my courses: https://nickchapsas.com

Hello everybody I'm Nick and in this video I will show you how you can use C# 9's Source Generators feature to write code that writes code. The posibilities are limitless, from mappers, to source generated dependency injection. In this video I will show you just a couple of examples and scratch the surface of the feature's potential.

Don't forget to comment, like and subscribe :)

Social Media:
Follow me on GitHub: http://bit.ly/ChapsasGitHub
Follow me on Twitter: http://bit.ly/ChapsasTwitter
Connect on LinkedIn: http://bit.ly/ChapsasLinkedIn

Keep coding merch: https://keepcoding.shop

#dotnet #csharp #sourcegenerators",PT21M40S,C#
fnyiDMvhJOc,C# CRUD Operations With SQLite Database Using Entity Framework,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fnyiDMvhJOc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# CRUD Operations With SQLite Database Using Entity Framework""></iframe>",14317,200,1470,Tactic Devs,C# CRUD Operations With SQLite Database Using Entity Framework,2021-08-13,https://i.ytimg.com/vi/fnyiDMvhJOc/mqdefault.jpg,"#EntityFramework #SQLite #CRUD

Project Source Code
https://git.io/J0kYN",PT40M5S,C#
JSfLfnZvwuo,4. Moq Framework for unit testing c# | Mock a method or service | xUnit Test tutorial | Hindi,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/JSfLfnZvwuo?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""4. Moq Framework for unit testing c# | Mock a method or service | xUnit Test tutorial | Hindi""></iframe>",96,7,2220,simply teching,4. Moq Framework for unit testing c# | Mock a method or service | xUnit Test tutorial | Hindi,2023-01-26,https://i.ytimg.com/vi/JSfLfnZvwuo/mqdefault.jpg,"In this video I have explained what is moq framework and why we need this if we have different other ways to mock a method or service.
There are many beneficial and important information on moq in this video so watch and enjoy the beauty of Unit Testing.

If you enjoyed the video then do like it and don't forget to subscribe the channel.

Subscribe the channel : https://www.youtube.com/channel/UCbiOBtAI-Mqr29x_zuISsWw?sub_confirmation=1

Visit playlist: https://www.youtube.com/playlist?list=PLJhxHp6j1l-9iNuiHCt5FtpT7P0BhTFSm
-----------------------------------------------------------------------------
Other playlists
Design Pattern Playlist: https://www.youtube.com/playlist?list=PLJhxHp6j1l-8_kjEL2hVJDs0_4eJbHtWH
C# basics Tutorial Playlist: https://youtube.com/playlist?list=PLJhxHp6j1l-9RHSkg_CZXZAI45aVmrQXD
Concept Mania Playlist: https://youtube.com/playlist?list=PLJhxHp6j1l--55_lvr4A5IT9MqUzp_lY4
Tips and Tricks: https://www.youtube.com/playlist?list=PLJhxHp6j1l-8rPDhuiVf5UuDbTjh1DDZp
MSTest Unit Test: https://www.youtube.com/playlist?list=PLJhxHp6j1l-_0zRBEVssY_SJBvtF0c0sI
----------------------------------------------------------------------------
Connect with me on:
Twitter: https://twitter.com/simplyteching
Linked-in: https://www.linkedin.com/company/simply-teching
Facebook: https://fb.me/simplyteching

#unittesting #xUnit #simplyteching #moqframework",PT29M8S,C#
CJVE9EbZon8,C# full course in Telugu | C# tutorials in telugu | C# in 10 hours,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/CJVE9EbZon8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# full course in Telugu | C# tutorials in telugu | C# in 10 hours""></iframe>",8224,216,230000,Python Life,C# full course in Telugu | C# tutorials in telugu | C# in 10 hours,2022-11-10,https://i.ytimg.com/vi/CJVE9EbZon8/mqdefault.jpg,"Click Here for Python Course in Telugu 👇
https://pythonlife.in/python-course-in-telugu.html



GitHub link:
https://github.com/kiransagar1

Instagram-link:
https://www.instagram.com/pythonlifetelugu/?hl=en

Facebook link:
https://m.facebook.com/Python-life-telugu-107111387790463/

linkedin:
https://www.linkedin.com/in/kiran-sagar-a00a761b2

Telegramlink:
https://t.me/python_life_telugu


#pythonlife.in",PT9H12M24S,C#
C2gICO7pu_Y,Tech Interview Fest | Моковое cобеседование для C# Junior | Solvery + @DotNetRu,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/C2gICO7pu_Y?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Tech Interview Fest | Моковое cобеседование для C# Junior | Solvery + @DotNetRu""></iframe>",2737,121,936,Solvery,Tech Interview Fest | Моковое cобеседование для C# Junior | Solvery + @DotNetRu,2022-11-08,https://i.ytimg.com/vi/C2gICO7pu_Y/mqdefault.jpg,"Партнерский стрим с моковым собеседованием на C# Junior позицию в рамках Tech Interview Fest

Solvery при поддержке сообщества DOTNET.RU (https://dotnet.ru/communities) Junior C# позицию в прямом эфире! Присоединяйтесь, поддержите участника и узнайте, как проходить техническое собеседование!

Мероприятие поможет вам окунуться в условия технического собеседования в компании, актуализировать знания в соответствии с рынком, а также получить обратную связь от ментора и успешно проходить собеседования, получая офферы.

Собеседование проведет Дамир Мансуров (https://solvery.io/ru/mentor/damir_mansurov), Back-end Software Engineer в mandarin.io, а также ментор сервиса Solvery по C# разработке. Денис работает с учениками разных уровней и провёл более 202 занятий, среди которых подготовка к собеседованию. 

После мероприятия вы уйдёте с полезными рекомендациями, а также актуальными вопросами, которые вам могут задать на реальном собеседовании.

_________________________ 

Официальный партнер Live интервью — DOTNET.RU (https://dotnet.ru/communities): Группа независимых сообществ .NET разработчиков со всей России. Мы объединяем людей вокруг .NET платформы, чтобы способствовать обмену опытом и знаниями. Проводим регулярные встречи, чтобы делиться новостями и лучшими практиками в разработке программных продуктов

Больше моковых собеседований в рамках TIF: https://events.solvery.io/tech-interv...

------------------------------

С 7 ноября по 11 ноября разыгрываем 1 бесплатное занятие с ментором (стоимостью до 3000 руб.).

Для участия в розыгрыше нужно:
- Подписаться на наш ютьюб канал
- Оставить комментарий ПОД видео (после трансляции): ""Почему вы хотите заниматься с ментором?""
 
14 ноября мы выберем лучший комментарий и объявим победителя! :)

------------------------------

Подписывайтесь на наш канал, чтобы не пропустить анонсы новых прямых эфиров.
А также заглядывайте в наши соцсети, там много полезной информации: 
https://www.instagram.com/solvery.io/
https://vk.com/solvery_io

-----------------------------

Solvery (https://solvery.io) — крупнейший в РФ маркет-плейс менторов из IT для индивидуальных занятий. В Solvery за знаниями приходят как начинающие, так и опытные IT специалисты. Наши менторы помогают решать самые разные задачи благодаря индивидуальному подходу к вашему запросу: будь то моковые интервью, помощь с трудоустройством, повышение грейда, решение сложной технической задачи или подготовка портфолио.

Менторы Solvery —  это специалисты Middle+, Senior уровня из крупных IT-компаний: Ozon, Vk, Яндекс и многих других. На сервисе уже прошло более 16000+ занятий.
Выбрать ментора:  https://vk.cc/cg0l6u",PT1H21M51S,C#
U_Vm_AKzH3M,Top 100  C#/ .NET/ Web API/ SQL Interview Questions,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/U_Vm_AKzH3M?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Top 100  C#/ .NET/ Web API/ SQL Interview Questions""></iframe>",196488,4266,10000,Interview Happy,Top 100  C#/ .NET/ Web API/ SQL Interview Questions,2022-03-23,https://i.ytimg.com/vi/U_Vm_AKzH3M/mqdefault.jpg,"1. Full .NET Interview Course (with PDF Book)

C# / ASP.NET Core / MVC / API - Top 500 Interview Questions

https://www.udemy.com/course/csharp-oops-mvc-asp-dotnet-core-webapi-sql-questions-mock-interviews/?referralCode=6922C9482CFE5A11B863

Don't worry if course not helping you, Udemy has 30 days Free Refund Policy.


2. Quick Revision Book (PDF format)

Top 500 .NET Interview Questions - OOPS/ C#/ ASP.Net/ MVC/ SQL /.Net Core /Web API

https://imojo.in/interviewhappy

50% Discount Applied on above link.

Don't worry if book not helping you, I will return 100% of your money with in 7 days of purchase. Just mail me at anuragrawat123@gmail.com.

My best wishes are with you.


This video contains top 100 questions asked in .NET interviews.

00:00 – Introduction
01:04 - Q1. What are the advantages of OOPS?
02:47 - Q2. What are the limitations of OOPS?
03:32 - Q3. What are the different types of Inheritance?
06:45 - Q4. How to prevent a class from being Inherited?
07:36 - Q5. What is Polymorphism and what are its types?
08:12 - Q6. What is Method Overloading? In how many ways a method can be overloaded?
10:58 - Q7. What is the difference between Overloading and Overriding?
13:05 - Q8. What is the difference between an Abstract class and an Interface (atleast 4)?

15:23 - Q9. When to use Interface and when Abstract class?
18:59 - Q10. Why to even create Interfaces?
20:40 - Q11. Do Interface can have a Constructor?
21:05 - Q12. Can you create an instance of an Abstract class or an Interface?
21:29 - Q13. What is the difference between “out” and “ref” parameters?
25:27 - Q14. What is the purpose of “params” keyword?
26:28 - Q15. What are Access Specifiers? What is the default access modifier in a class?
29:11 - Q16. How to implement Exception Handling in C#?
30:16 - Q17. Can we execute multiple Catch blocks?
30:41 - Q18. What is a Finally block and give an example when to use it?
31:15 - Q19. Can we have only “Try” block without “Catch” block?
32:06 - Q20. What is the difference between “throw ex” and “throw”?
33:32 - Q21. What are the Loop types in C#?
35:20 - Q22. What is the difference between “continue” and “break” statement?
36:33 - Q23. What is the difference between Array and ArrayList (atleast 2)?
37:52 - Q24. What is the difference between Arraylist and Hashtable?
38:26 - Q25. What is “this” keyword in C#? When to use it?
40:06 - Q26. What is the purpose of “using” keyword in C#?
42:38 - Q27. What is the difference between “is” and “as” operators?
44:31 - Q28. What is the difference between “Readonly” and “Constant” variables (atleast 3)?
46:34 - Q29. What is Boxing and Unboxing?
47:50 - Q30. What is the difference between “String” and “StringBuilder”? When to use what?
50:16 - Q31. What are Nullable types?
51:21 - Q32. What are the important components of .NET framework? What are their roles?
54:22 -  Q33. What is an Assembly? What are the different types of assembly in .NET?
56:41 - Q34. What is GAC?
57:04 - Q35. What is Garbage Collection(GC)?
58:44 - Q36. Can we force Garbage Collector to run?
59:26 - Q37. What is the difference between Process and Thread?
01:00:22 - Q38. Explain Multithreading?
01:01:40 - Q39. What is Reflection?
01:05:26 – Q40. What is MVC (Model View Controller)? Explain MVC Life cycle.
01:06:46 - Q41. What are the advantages of MVC over Web Forms (atleast 3)?
01:11:44 - Q42. What are the different return types of a controller Action method?
01:14:45 - Q43. What are Filters and their types in MVC?
01:17:23 - Q44. What is Authentication and Authorization in ASP.NET MVC?
01:19:10 - Q45. What are the types of Authentication in ASP.NET MVC?
01:21:50 - Q46. What is Output Caching in MVC? How to implement it?
01:23:45 - Q47. What is the difference between ViewData, ViewBag & TempData?
01:25:03 - Q48. How can we pass the data from controller to view in MVC?
01:25:22 - Q49. What is Partial View?
01:26:07 - Q50. What are Areas in MVC?
01:26:48 - Q51. How Validation works in MVC?
01:27:39 - Q52. Explain the concept of MVC Scaffolding?
01:28:38 - Q53. What is Bundling and Minification in MVC?
01:29:58 - Q54. How to implement Security in web applications in MVC?
01:35:44 – Q55. What are the events in Page Life Cycle? In which event are the controls fully loaded?
01:37:49 - Q56.  What is the difference between Server.Transfer() and Response.Redirect()?
01:40:44 - Q57. Where the ViewState is stored after the page postback?
01:41:06 - Q58. What are the different types of Caching?
01:42:38 - Q59. What are the different Session state management options available in asp.net?
01 :43:50 - Q60. What are the main components of ADO.NET?


Maximum limit has reached for the description word limit, so more questions cannot be listed here.
I apologies for the inconvenience.",PT2H49M20S,C#
PFDbtYQPIb0,Microsoft Bot Framework v4 C# Beginner Chatbot Training Tutorial by JD Bots | Dewiride Technologies,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/PFDbtYQPIb0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Microsoft Bot Framework v4 C# Beginner Chatbot Training Tutorial by JD Bots | Dewiride Technologies""></iframe>",859,13,11,Dewiride Technologies,Microsoft Bot Framework v4 C# Beginner Chatbot Training Tutorial by JD Bots | Dewiride Technologies,2022-09-22,https://i.ytimg.com/vi/PFDbtYQPIb0/mqdefault.jpg,"Introductory Beginner Chatbot Training on Microsoft Bot Framework v4 .NET Core C#. Concepts Covered -
1. Basics of Microsoft Bot Framework
2. Echo Bot Demo
4. Core Bot (Flight Booking Bot Demo)
5. Deploy the Bot to Azure
6. Connect to Microsoft Teams",PT2H2M27S,C#
BYKC9w-eHN4,Tutorial RabbitMQ Con ejemplo en C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/BYKC9w-eHN4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Tutorial RabbitMQ Con ejemplo en C#""></iframe>",6418,255,10600,NetMentor,Tutorial RabbitMQ Con ejemplo en C#,2022-02-22,https://i.ytimg.com/vi/BYKC9w-eHN4/mqdefault.jpg,"En este vídeo vamos a ver como funciona RabbitMQ para posteriormente hacer una prueba de funcionamiento y abstraerlo en código.

Si te gusta el contenido, puedes apoyar al canal invitandome a un café https://www.buymeacoffee.com/netmentor


00:00 Introducción
01:07 Qué es RabbitMQ
1:20 Cómo funciona RabbitMQ
2:55 Exchange tipo direct en RabbitMQ
3:42 Exchange tipo topic en RabbitMQ
4:39 Exchange tipo header en RabbitMQ
5:33 Exchange tipo fanout en RabbitMQ
6:20 Creación de la infraestructura de RabbitMQ con docker compose
11:50 Demo de RabbitMQ utilizando el navegador
13:40 Explicación pubublicar mensajes en RabbitMQ con la librería distribt
19:40 Explicación consumir mensajes de RabbitMQ con la librería distribt",PT25M44S,C#
6udlQakSXZY,"From Turbo Pascal to Delphi to C# to TypeScript, an interview with PL legend Anders Hejlsberg","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6udlQakSXZY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""From Turbo Pascal to Delphi to C# to TypeScript, an interview with PL legend Anders Hejlsberg""></iframe>",33332,1359,19800,Context Free,"From Turbo Pascal to Delphi to C# to TypeScript, an interview with PL legend Anders Hejlsberg",2022-10-11,https://i.ytimg.com/vi/6udlQakSXZY/mqdefault.jpg,"Thanks much to Anders for the interview!

0:00 Video foreword
0:20 Introduction & current work
1:06 Getting into programming languages & Turbo Pascal
2:11 Lessons from early personal computing
3:26 Borland experience
4:36 Delphi
6:34 Graphical programming languages
7:54 Switch to Microsoft & background for .NET
9:56 C# in the context of Java
11:18 Classes vs structs & value objects
14:16 Getting into TypeScript
17:02 Surprising success
18:19 JS functional programming & TS feature set
19:55 Common Language Runtime & language vs platform
22:18 Future impact of machine learning on programming
24:02 Closing words",PT24M42S,C#
1HC5qapv6Qw,EP81 - Tudo que um desenvolvedor .NET C# backend precisa saber!,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1HC5qapv6Qw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""EP81 - Tudo que um desenvolvedor .NET C# backend precisa saber!""></iframe>",14534,1369,2820,"Robinson, o Programador",EP81 - Tudo que um desenvolvedor .NET C# backend precisa saber!,2022-01-21,https://i.ytimg.com/vi/1HC5qapv6Qw/mqdefault.jpg,"GitHub do MoienTajik
https://github.com/MoienTajik/AspNetCore-Developer-Roadmap

Aqui no canal eu falo de todos os temas relacionados ao mundo do desenvolvimento de software, das tecnologias que nos rodeiam, padrões de desenvolvimento, arquitetura de software e conceitos.

Meu objetivo é abrir a sua mente e te mostrar o quanto esse mundo é vasto e divertido de explorar!",PT24M49S,C#
d12RCPgCe4U,(Updated) - How to create a full stack C# dev. environment in NeoVim on Windows 10 from scratch,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/d12RCPgCe4U?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""(Updated) - How to create a full stack C# dev. environment in NeoVim on Windows 10 from scratch""></iframe>",2486,63,72,David,(Updated) - How to create a full stack C# dev. environment in NeoVim on Windows 10 from scratch,2022-08-14,https://i.ytimg.com/vi/d12RCPgCe4U/mqdefault.jpg,"0:00 - Intro
1:51 - Folder options
2:16 - winget vs chocolatey
3:27 - Install Windows Terminal
5:30 - Customize Terminal Look and Feel
19:04 - btm
20:09 - Vertical and horizontal splits
20:57 - Install NeoVim
22:06 - Quick intro to NeoVim
25:16 - Create init.lua
26:42 - Install Paq package manager
28:02 - Configure Paq in init.lua
31:31 - Install .Net framework 6 SDK and intro to Omnisharp
33:27 - .Net demo project ""react-demo""
34:39 - Install Omnisharp Server
35:41 - Intro to NERDTree
36:42 - ALE
39:00 - Remap ""NERDTree"" to ""NT"" in init.lua
40:32 - Ripgrep and Telescope
47:05 - asyncomplete.vim
49:15 - Signify
53:04 - Install Typescript
54:06 - Conquer of Completion
1:05:08 - Legacy app
1:10:23 - Using Powershell profile for extra productivity

Links:
init.lua file - https://gist.github.com/jdavid82/84527270ea1fa57cd98da290e0a3468b
Windows Terminal: https://github.com/microsoft/terminal/releases
Custom prompt for Powershell tutorial: https://docs.microsoft.com/en-us/windows/terminal/tutorials/custom-prompt-setup
Oh My Posh Themes: https://ohmyposh.dev/docs/themes
Text to add to powershell profile:
`oh-my-posh init pwsh --config ""$env:POSH_THEMES_PATH\easy-term.omp.json"" | Invoke-Expression`
Powershell execution policies: https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_execution_policies?view=powershell-7.2
Background image: https://unsplash.com/photos/iSYYLt2rKac
Paq package manager: https://github.com/savq/paq-nvim
Omnisharp: https://www.omnisharp.net/
Ale: https://github.com/dense-analysis/ale
Ripgrep: https://github.com/BurntSushi/ripgrep
Telescope: https://github.com/nvim-telescope/telescope.nvim
Plenary nvim: https://github.com/nvim-lua/plenary.nvim
asyncomplete.vim: https://github.com/prabirshrestha/asyncomplete.vim
vim signify: https://github.com/mhinz/vim-signify
Conquer of Completion: https://github.com/neoclide/coc.nvim",PT1H23M54S,C#
l2KPFFIyfOs,PayPal integration Step by step in asp.net Web Api C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/l2KPFFIyfOs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""PayPal integration Step by step in asp.net Web Api C#""></iframe>",2327,232,546,Code Learner,PayPal integration Step by step in asp.net Web Api C#,2022-10-14,https://i.ytimg.com/vi/l2KPFFIyfOs/mqdefault.jpg,"Paypal Integration And Authentication 
Paypal Sandbox And Live API
Get PayPal transaction History
How to call PayPal API in Postman
How to integrate PayPal API in asp.net C#


#paypal #asp #gateway #api 
#asp
#asp.net
#angular 
#react 
#dot.net core
#sql 
#sqlserver 
#asp.net MVC",PT23M31S,C#
0kGeaO3WRGs,APRENDE a consumir un SERVICIO WEB SOAP con C# .NET,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0kGeaO3WRGs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""APRENDE a consumir un SERVICIO WEB SOAP con C# .NET""></iframe>",6109,723,398,XperTek,APRENDE a consumir un SERVICIO WEB SOAP con C# .NET,2022-08-13,https://i.ytimg.com/vi/0kGeaO3WRGs/mqdefault.jpg,"Aprende a implementar interoperabilidad entre sistemas, por medio de servicios web SOAP.
Implementamos con C# .NET para consumir un servicio web e prueba.
Para que realicen pruebas con SOAPUI y practiquen implementando una aplicación que consuma un servicio web SOAP pueden utilizar alguno de los siguientes enlaces:
http://www.dataaccess.com/webservicesserver/numberconversion.wso?WSDL
http://webservices.oorsprong.org/websamples.countryinfo/CountryInfoService.wso?WSDL

Déjenme sus dudas o consultas en los comentarios del vídeo.",PT34M41S,C#
cqCBhkNroDI,Every single feature added in C# 11,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/cqCBhkNroDI?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Every single feature added in C# 11""></iframe>",79363,2615,173000,Nick Chapsas,Every single feature added in C# 11,2022-11-14,https://i.ytimg.com/vi/cqCBhkNroDI/mqdefault.jpg,"Until the 28th of Nov 2022 use discount code BF2022 for up to 25% off
at: https://nickchapsas.com


Become a Patreon and get source code access: https://www.patreon.com/nickchapsas

Hello everybody I'm Nick and in this video I will introduce you to every single feature added in C# 11.

Timestamps
Raw string literals - 0:00
List patterns - 5:04
Generics on attributes - 7:41
Extended nameof scope - 9:11
UTF-8 string literals - 10:08
String interpolated new line - 12:29
Generic maths/abstracting over static members - 13:23
Required members - 16:14
File scoped types - 17:45
Pattern matching on Spans for constant strings - 19:47
Auto-default structs - 20:57
Improved method group conversion to delegate - 21:51
Numeric IntPtr - 22:52
ref fields and ref scoped variables - 23:34

Don't forget to comment, like and subscribe :)

Social Media:
Follow me on GitHub: http://bit.ly/ChapsasGitHub
Follow me on Twitter: http://bit.ly/ChapsasTwitter
Connect on LinkedIn: http://bit.ly/ChapsasLinkedIn

Keep coding merch: https://keepcoding.shop

#csharp #dotnet",PT27M7S,C#
