courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration
_7rZSojr7jk,java tutorial for beginners in Sinhala Java for Beginners step by step | Complete Java Full Course,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_7rZSojr7jk?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""java tutorial for beginners in Sinhala Java for Beginners step by step | Complete Java Full Course""></iframe>",7322,236,306,SASINDU,java tutorial for beginners in Sinhala Java for Beginners step by step | Complete Java Full Course,2022-04-13,https://i.ytimg.com/vi/_7rZSojr7jk/mqdefault.jpg,"Java for Beginners step by step in Sinhala | Java Sinhala | Complete Java Full Course in 8 Hours

Java සිංහලෙන් ඉගන ගනිමු – Sinhala Java Tutorials .
පරිගණක මෘදුකාංග නිර්මාණය කීරීම සදහා වර්තමානයේ බහුලව භාවිතා කරන පරිගණක භාෂාවක් ලෙස Java හැදින්විය හැක. මෙම  video පාඩම් මගින් අපි ඔබට නොමිලේම  Java හදුන්වා දෙනවා.
පහළ Link click කර මෙම Code free download කරගන්න. Coding ඉගෙන ගන්න දැන්ම Subscribe කරන්න.

🎁  https://bit.ly/3oZkT0p
📝 https://github.com/dotLK/Java-Basic-for-beginner
Java Programming Sinhala Video Tutorials, Free Lessons( Java සිංහලෙන් ඉගන ගනිමු)

Java is a popular object oriented programming language. It is used to build application for web, desktop and mobile environments. These Sinhala Java video tutorials will teach you the basics of Java programming. You will learn Java programming syntax, declaring variables, language keywords, control structures, conditional statements, arithmetic operators, using flow control statements such as loops, basic functions and methods in Java language and many more.
You can download the latest version of Java SE software development kit (SDK) also known as Java development kit (JDK) from this link :

http://www.oracle.com/technetwork/java/javase/downloads/index.html
(You should download JDK package for development purposes. JRE package is only for Java application interpretation.)
 Java 19 is in development with early-access builds already available.
Java tutorials are updated weekly using the latest version of Java language.

----------------------------------- TABLE OF CONTENT ---------------------------------

00:00:48 intro & Final Made POS System
00:03:05 what is java
00:04:16 explain Java JVM
00:04:55 Java Application Type 
00:05:30 Install java
00:06:05 Java Class explain 
00:06:57 Java Main Method explain 
00:07:27 Print Text in java explain 
00:09:01 Save java File explain 
00:11:38 Create First Java File
00:14:15 Set Java Path in PC
00:16:42 Run java File Hello World
00:18:37 Move to NetBeans IDE
00:21:18 Run Hello World In NetBeans IDE
00:25:01 Print Paragraph in java
00:30:06 java escape characters
00:44:23 Java Data type
00:55:06 java variable declaration and initialization
01:08:56 java arithmetic operators -+*/
01:38:25 java flow control and Some operators == != 
⭐️ Want to learn more from me? Check out these links:

►  🔵 Java for Beginners step by step in Sinhala | Java Sinhala |Complete Java Full Course in 8 Hours Java සිංහලෙන් ඉගන ගනිමු :
 https://youtu.be/_7rZSojr7jk   

►  🔴  Java English Alphabet  Print A To Z  | Java in Sinhala ජාවා සිංහලෙන්  : 
https://youtu.be/Co1oadPaptI

►  🔵  Java calculator Sinhala
Part 1 : https://youtu.be/SpbjLFxk42g    Part 2 : https://youtu.be/7YrRL5mQqZE

►  🔴   Java Odd And Even Numbers with Example Program :
https://youtu.be/E89Byqb9nwU
 
►  🔵  Java Sinhala For Loop Design Pattern Print 1 :
https://youtu.be/Chq5wyY4e3w

►  🔴   Java Sinhala For Loop Design Pattern Print 2 :
https://youtu.be/vBuyYkb3H1A 

😍 Connect with us on 

   📸  Follow us on Instagram -  https://www.instagram.com/dappyoutube
   🐦  Follow us on Instagram - https://twitter.com/dappyoutube
   😊  Like us on Facebook -  https://www.facebook.com/javafreecode/
   📚   Get Insights and tips from our Blog -  http://www.ideclo.com
   

✌🏽 Also, follow me on GitHub for some Free Code:  https://github.com/dotLK ✌🏽

✨🥤 CHEARS!  Thanks For Watching This Tutorial  ✨

එහෙනම් හැමෝටම ජය...සහයෝගය දුන් සැමටම ස්තූතියි... !!!!

#javasinhala  #java #javaforbeginners 

Installing Java Software Development kit (JSDK) package, Configure the Path of Java Executables Using DOS commands ,Configure the Path of Java Executables Using System Environment Variables,Create Your First Java program,Using Variables in Java
Create Variables in a Java Program Understand Data Types 
Using Correct Data Types in Programs
Using Integer and Long Data Types
Using Character Data Type
Using Floating Point Data Types
Change the Value of the Variable
Parsing Arguments in to the Main Method
Storing argument values in variables
Using Arithmetic Operators in Java Language
Using Unary Arithmetic Operators in Java Language
Using Relational Operators in Java Language
Using Boolean AND conditional operator in Java Language
Using If flow control statement in Java Language
Using If-Else flow control statement in Java Language
Handle Program Errors using If statements
Sample program using If flow control statement in Java
Using Switch Case flow control statement in Java
Sample program using Switch Case flow control statement in Java
Creating For Loops in Java
Understand the While Loop in Java
Understand the Do While Loop in Java
Understand Infinity Loops in Java
Using the Break statement to terminate the Loop


java sinhala , java Sinhala tutorial,java sinhala full course ,java sinhala kuppiya, java sinhala tutorial, java sinhala tutorial chanux,java sinhala books,java sinhala books,java oop sinhala,java install sinhala ,java netbeans sinhala How to learn java Code in Sinhala",PT8H43M15S
9oxcNSeU96k,P40 - Exception handling in Java - 1 | Core Java | Java Programming |,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9oxcNSeU96k?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""P40 - Exception handling in Java - 1 | Core Java | Java Programming |""></iframe>",18853,833,20400,H Y R Tutorials - Telugu,P40 - Exception handling in Java - 1 | Core Java | Java Programming |,2022-10-14,https://i.ytimg.com/vi/9oxcNSeU96k/mqdefault.jpg,"In this video, I have explained about ""Exception handling in Java"".

Points covered in this video:
❇️ What is an exception?
❇️ What is exception handling?
❇️ Why do we need exception handling?
❇️ Different types of exceptions?
❇️ How to use try, catch and finally blocks?
❇️ How to use throw and throws keywords?
❇️ Hierarchy of exceptions in java?


🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
▶ Next Video link: link will be updated once the video is uploaded
◀ Previous Video Link: https://youtu.be/dDSHPBB2Z4I
↔ Core Java in Telugu Playlist link: https://bit.ly/3KMlbBk

✴ Checkout my other playlists: https://bit.ly/3gLIAVL

☕ Buy me a coffee: https://bit.ly/33ljBWc

===================================
===================================
Connect me @
🔗 Website -  https://www.hyrtutorials.com
🔗 Telegram - https://t.me/hyrtutorials
🔗 Facebook -  https://www.facebook.com/HYRTutorials
🔗 LinkedIn -  https://linkedin.com/company/hyrtutorials
🔗 Twitter -  https://www.twitter.com/hyrtutorials
🔗 Instagram -  https://www.instagram.com/hyrtutorials
===================================
===================================
🙏 Please Subscribe🔔 to start learning for FREE now, Also help your friends in learning the best by suggesting this channel.

#hyrtutorialstelugu #selenium #java #telugu
Java programming by Yadagiri Reddy",PT1H25S
E-jRVfgT2es,P15 - Methods in Java | Core Java | Java Programming |,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/E-jRVfgT2es?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""P15 - Methods in Java | Core Java | Java Programming |""></iframe>",55950,6666,20400,H Y R Tutorials - Telugu,P15 - Methods in Java | Core Java | Java Programming |,2022-03-02,https://i.ytimg.com/vi/E-jRVfgT2es/mqdefault.jpg,"In this video, I have explained about ""Methods in Java"".

Points covered in this video:
❇️ What is a method?
❇️ How do we create a method?
❇️ What are the parameters?
❇️ What is the return type?

🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶

▶ Next Video link: https://youtu.be/U4wsiDx74oE
◀ Previous Video Link: https://youtu.be/xINs7Qqlk-Y
↔ Core Java in Telugu Playlist link: https://bit.ly/3KMlbBk

✴ Checkout my other playlists: https://bit.ly/3gLIAVL

☕ Buy me a coffee: https://bit.ly/33ljBWc

===================================
===================================
Connect me @
🔗 Website -  https://www.hyrtutorials.com
🔗 Telegram - https://t.me/hyrtutorials
🔗 Facebook -  https://www.facebook.com/HYRTutorials
🔗 LinkedIn -  https://linkedin.com/company/hyrtutorials
🔗 Twitter -  https://www.twitter.com/hyrtutorials
🔗 Instagram -  https://www.instagram.com/hyrtutorials
===================================
===================================
🙏 Please Subscribe🔔 to start learning for FREE now, Also help your friends in learning the best by suggesting this channel.

#hyrtutorialstelugu #selenium #java #telugu",PT44M37S
2-NiRzi4jJU,P32 - OOPs in Java | Core Java | Java Programming |,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2-NiRzi4jJU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""P32 - OOPs in Java | Core Java | Java Programming |""></iframe>",23418,1192,20400,H Y R Tutorials - Telugu,P32 - OOPs in Java | Core Java | Java Programming |,2022-09-17,https://i.ytimg.com/vi/2-NiRzi4jJU/mqdefault.jpg,"In this video, I have explained about ""OOPs in java"".

Points covered in this video:
❇️ What is OOPs?
❇️ What are the principles of OOPs?
❇️ Programming languages that follow OOPs?
❇️ Is java object-oriented programming language or object-based programming language?
❇️ Is java pure (100%) object-oriented programming language?

🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
↔ OOPs in Java playlist link: https://bit.ly/3RTxWw1
✴ Inheritance in Java - https://youtu.be/3k-q-qk6MEU
✴ Encapsulation in Java - https://youtu.be/ubUS0Bqj_lg
✴ Abstraction in Java - https://youtu.be/sSR3czd45ZU
✴ Polymorphism in Java - https://youtu.be/dDSHPBB2Z4I

▶ Next Video link: https://youtu.be/3k-q-qk6MEU
◀ Previous Video Link: https://youtu.be/VcDIytUbTjs
↔ Core Java in Telugu Playlist link: https://bit.ly/3KMlbBk

✴ Checkout my other playlists: https://bit.ly/3gLIAVL

☕ Buy me a coffee: https://bit.ly/33ljBWc

===================================
===================================
Connect me @
🔗 Website -  https://www.hyrtutorials.com
🔗 Telegram - https://t.me/hyrtutorials
🔗 Facebook -  https://www.facebook.com/HYRTutorials
🔗 LinkedIn -  https://linkedin.com/company/hyrtutorials
🔗 Twitter -  https://www.twitter.com/hyrtutorials
🔗 Instagram -  https://www.instagram.com/hyrtutorials
===================================
===================================
🙏 Please Subscribe🔔 to start learning for FREE now, Also help your friends in learning the best by suggesting this channel.

#hyrtutorialstelugu #selenium #java #telugu
Java programming by Yadagiri Reddy",PT22M50S
ZW3HoI_rHMc,How to become a Java Developer in 2023,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ZW3HoI_rHMc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""How to become a Java Developer in 2023""></iframe>",2089,124,609,Learn with Phil,How to become a Java Developer in 2023,2023-01-10,https://i.ytimg.com/vi/ZW3HoI_rHMc/mqdefault.jpg,"Hello World!

Ever wondered what does it take to become a Jr. Java developer?

In today's video you will learn the skills required to start a career as Jr. Java Software Engineer.
The video is loaded with content and comments about the core things every Jr. dev must know.

I broke down the video in 4 major parts that you can navigate in the chapter section described below.

Enjoy the video and don't hesitate in contacting me with questions and/or suggestions.

Phil.

Link to Coggle (presentation): https://coggle.it/diagram/Y5BFM2qS3BdYc79B/t/java-ninja 👈🏼

=============================

Some product links are affiliate links which means if you buy something we'll receive a small commission. 

=============================

🎥 This Video was Filmed Using 🎥

=============================

iPhone 14 PRO ➡ https://amzn.to/3TYdlZm

Microphone: Ulanzi J12 ➡ https://amzn.to/3E0AuVP

Light: VIJIM VL81 ➡ https://amzn.to/3WncjYM
=============================

⏰ Timecodes ⏰

=============================

00:00 - Intro
00:58 - Java jobs
02:00 - Win a book (Clean Code)
02 :45 - Computer Science Fundamentals
04:41 - Java Basics
06:50 - Maven
08:17 - Tools
09:32 - Must read books
11:06 - Spring basics
12:23 - Testing basics
13:45 - Database basics
15:11 - GIT
16:14 - Docker
18:38 - Final thoughts 

=============================

Connect with Phil

=============================

Instagram:
https://www.instagram.com/de.la.ru/
LinkedIn:
https://www.linkedin.com/in/lassounski/

=============================

If you want to hire me for freelance work visit ➡ https://thealgorich.com/

QUESTION — Have a question about Java Programming, Freelancing or Anything Else? Post in the comments section of this video!

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣ https://www.youtube.com/@learn_with_phil
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝",PT20M27S
GmL1Nmj9TqY,Consumir API con JAVA,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GmL1Nmj9TqY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Consumir API con JAVA""></iframe>",10401,289,1880,GOGODEV,Consumir API con JAVA,2022-04-28,https://i.ytimg.com/vi/GmL1Nmj9TqY/mqdefault.jpg,"Endpoint de la consulta API:
https://www.metaweather.com/api/location/search/?query=Madrid

En este vídeo vamos a consumir una API con una JAVA application pura y desde cero.",PT22M11S
Ec9RE_2MYp0,Eclipse(エクリプス)のインストールと使い方【Java入門講座】,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ec9RE_2MYp0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Eclipse(エクリプス)のインストールと使い方【Java入門講座】""></iframe>",23212,469,9530,せかチャン - 世界一わかりやすい情報科チャンネル,Eclipse(エクリプス)のインストールと使い方【Java入門講座】,2021-11-27,https://i.ytimg.com/vi/Ec9RE_2MYp0/mqdefault.jpg,"Eclipse(エクリプス)はJavaの開発現場でとてもよく使われているツールです。
Eclipseとは何かから、使うメリット、インストール方法、オススメの初期設定、プログラムの作成・実行までをすべて網羅した動画です。

⭐無料＆楽しく勉強できる場所を作りたい！そんな想いで授業動画を作ってます😁
→チャンネル登録／高評価／周りにオススメ　で応援してもらえると嬉しいです✨✨

🌸チャンネル登録はこちら！
https://www.youtube.com/c/SekaChan?sub_confirmation=1

👀授業動画の一覧はこちら！
https://youtu.be/2bJmY0XOMMs

💡チャプター
00:00 今回のテーマ
00:48 Eclipseとは
02:24 使うメリット
05:50 インストール
10:34 起動
11:37 パースペクティブ
12:22 プログラム作成①
14:30 初期設定
16:37 プログラム作成②
17:34 実行
18:07 機能紹介

🌏関連リンク
▼《この動画の続き》Eclipseのオススメ設定＆便利機能15選
https://youtu.be/OvA7-YXz2Pw

▼【Java入門講座 総集編】Javaの始め方
https://youtu.be/QeCX5-OmWW8

▼Pleiades: 統合開発環境 Eclipse 日本語化プロジェクト
https://mergedoc.osdn.jp/

🙋‍♂️プロフィール
【せかチャン 菅原】
・東京工業大学大学院 情報理工学研究科 卒業
・大学生、大学院生のときに５年半塾講師
・IT研修講師として情報技術、プログラミングのセミナーを企画・実施
・Oracle社より「Instructor of the Year（満足度日本一）」「Java講師賞」を４年連続受賞

「分かった！」と言ってもらえる瞬間、勉強を楽しいと感じてもらえる瞬間が好きです。
フリーラーニング（無料で学べる場）を広げたいと思ってYouTubeをはじめました。
一緒に楽しく勉強＆成長していきましょう！

📳Twitter
https://twitter.com/SekaChanIT

🎵音源提供
DOVA-SYNDROME 
https://dova-s.jp/
※動画によっては使用していない場合があります

#Java #プログラミング #eclipse #せかチャンのJava入門講座",PT20M29S
4AEBf9MJntc,[1 HOUR] BEST OF JAVA - (Brawlhalla Highlights),"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4AEBf9MJntc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""[1 HOUR] BEST OF JAVA - (Brawlhalla Highlights)""></iframe>",15128,356,10000,VODHALLA,[1 HOUR] BEST OF JAVA - (Brawlhalla Highlights),2022-10-23,https://i.ytimg.com/vi/4AEBf9MJntc/mqdefault.jpg,"1 Hour of Java's Insane Highlights, Gimps & Combos, Zero To Deaths, and Clips!!!!!!!!!!! OO: ⬇
Nerf Java
⬇
Java's Socials!: 
https://www.twitch.tv/bestjava
https://www.youtube.com/channel/UC8AiyeIRzscPdznMdgKYs2g
https://twitter.com/bestjava_
⬇
socials: twitch.tv/vodhalla
⬇
The channel that archives daily Brawlhalla Content of Showmatches, Twitch VODS, Community Tournaments sets, and MORE!!!",PT1H9S
x1RCEvYRTz0,Java Full Course In 12 Hours | Java Tutorial for Beginners | Java Online Training | Edureka,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/x1RCEvYRTz0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java Full Course In 12 Hours | Java Tutorial for Beginners | Java Online Training | Edureka""></iframe>",43775,643,3680000,edureka!,Java Full Course In 12 Hours | Java Tutorial for Beginners | Java Online Training | Edureka,2022-12-25,https://i.ytimg.com/vi/x1RCEvYRTz0/mqdefault.jpg,"🔥𝐄𝐝𝐮𝐫𝐞𝐤𝐚 𝐉𝐚𝐯𝐚 𝐂𝐞𝐫𝐭𝐢𝐟𝐢𝐜𝐚𝐭𝐢𝐨𝐧 𝐓𝐫𝐚𝐢𝐧𝐢𝐧𝐠: https://www.edureka.co/java-j2ee-training-course (Use code ""𝐘𝐎𝐔𝐓𝐔𝐁𝐄𝟐𝟎"") 
This Edureka Java Full Course will help you in understanding the various fundamentals of Java programming in detail with examples. Below are the topics covered in this Java Full Course video:
00:00:00 Introduction
00:01:08 Agenda
00:02:23 What is Java 
00:03:52 History of java
00:04:25 Features of Java
00:07:44 Installation of Java
00:15:57 First program in Java
00:16:51 Variables in Java
00:18:21 Data types in Java
00:19:11 Operators in Java
00:31:16 Control Statement in Java 
00:39:40 Object oriented programming in Java
00:58:02 Method Overriding 
01:00:10 Why you should learn Java 
01:27:40 Loops in Java 
01:40:40 OOPS Concept in Java
02:43:21 Inheritence in Java 
03:02:31 Polymorphism in Java 
03:35:41 Arrays in Java
04:42:53 ArrayList in Java
04:58:50 Java Strings 
05:34:04 Java Interface 
05:48:10 Data Structure in Java
06:06:40 LinkedList in Java
06:25:46 HashMap in Java 
06:37:21 Generics in java 
07:01:57 Object serialization in Java 
07:16:48 Java Threads
07:43:23 Multithreading in Java
07:58:17 Regular Expression in Java 
08:24:30 Socket programming in Java 
08:36:15 Design patterns in Java 
08:59:10 Java Projects
09:2407 Top Java Developer skills
09:34:40 Top 10 Java Framework
09:53:17 Top 10 Books to learn Java 
10:04:11 Java Interview Question and Answers

🔴 Subscribe to our channel to get video updates. Hit the subscribe button above: https://goo.gl/6ohpTV

🔴 Check out Java Tutorial Playlist: https://goo.gl/ES3dI3

🔴 𝐄𝐝𝐮𝐫𝐞𝐤𝐚 𝐎𝐧𝐥𝐢𝐧𝐞 𝐓𝐫𝐚𝐢𝐧𝐢𝐧𝐠 𝐚𝐧𝐝 𝐂𝐞𝐫𝐭𝐢𝐟𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬

🔵 DevOps Online Training: http://bit.ly/3VkBRUT
🌕 AWS Online Training: http://bit.ly/3ADYwDY
🔵 React Online Training: http://bit.ly/3Vc4yDw
🌕 Tableau Online Training: http://bit.ly/3guTe6J
🔵 Power BI Online Training: http://bit.ly/3VntjMY
🌕 Selenium Online Training: http://bit.ly/3EVDtis
🔵 PMP Online Training: http://bit.ly/3XugO44
🌕 Salesforce Online Training: http://bit.ly/3OsAXDH
🔵 Cybersecurity Online Training: http://bit.ly/3tXgw8t
🌕 Java Online Training: http://bit.ly/3tRxghg
🔵 Big Data Online Training: http://bit.ly/3EvUqP5
🌕 RPA Online Training: http://bit.ly/3GFHKYB
🔵 Python Online Training: http://bit.ly/3Oubt8M
🌕 Azure Online Training: http://bit.ly/3i4P85F
🔵 GCP Online Training: http://bit.ly/3VkCzS3
🌕 Microservices Online Training: http://bit.ly/3gxYqqv
🔵 Data Science Online Training: http://bit.ly/3V3nLrc
🌕 CEHv12 Online Training: http://bit.ly/3Vhq8Hj
🔵 Angular Online Training: http://bit.ly/3EYcCTe

🔴 𝐄𝐝𝐮𝐫𝐞𝐤𝐚 𝐑𝐨𝐥𝐞-𝐁𝐚𝐬𝐞𝐝 𝐂𝐨𝐮𝐫𝐬𝐞𝐬

🔵 DevOps Engineer Masters Program: http://bit.ly/3Oud9PC
🌕 Cloud Architect Masters Program: http://bit.ly/3OvueZy
🔵 Data Scientist Masters Program: http://bit.ly/3tUAOiT
🌕 Big Data Architect Masters Program: http://bit.ly/3tTWT0V
🔵 Machine Learning Engineer Masters Program: http://bit.ly/3AEq4c4
🌕 Business Intelligence Masters Program: http://bit.ly/3UZPqJz
🔵 Python Developer Masters Program: http://bit.ly/3EV6kDv
🌕 RPA Developer Masters Program: http://bit.ly/3OteYfP
🔵 Web Development Masters Program: http://bit.ly/3U9R5va
🌕 Computer Science Bootcamp Program : http://bit.ly/3UZxPBy
🔵 Cyber Security Masters Program: http://bit.ly/3U25rNR
🌕 Full Stack Developer Masters Program : http://bit.ly/3tWCE2S
🔵 Automation Testing Engineer Masters Program : http://bit.ly/3AGXg2J
🌕 Python Developer Masters Program : https://bit.ly/3EV6kDv
🔵 Azure Cloud Engineer Masters Program: http://bit.ly/3AEBHzH

🔴 𝐄𝐝𝐮𝐫𝐞𝐤𝐚 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲 𝐏𝐫𝐨𝐠𝐫𝐚𝐦𝐬

🌕 Professional Certificate Program in DevOps with Purdue University:  https://bit.ly/3Ov52lT

🔵 Advanced Certificate Program in Data Science with E&ICT Academy, IIT Guwahati: http://bit.ly/3V7ffrh

🌕 Artificial and Machine Learning PGD with E&ICT Academy
NIT Warangal: http://bit.ly/3OuZ3xs

📢📢 𝐓𝐨𝐩 𝟏𝟎 𝐓𝐫𝐞𝐧𝐝𝐢𝐧𝐠 𝐓𝐞𝐜𝐡𝐧𝐨𝐥𝐨𝐠𝐢𝐞𝐬 𝐭𝐨 𝐋𝐞𝐚𝐫𝐧 𝐢𝐧 2023 𝐒𝐞𝐫𝐢𝐞𝐬 📢📢
⏩ NEW Top 10 Technologies To Learn In 2023 - https://youtu.be/udD_GQVDt5g

📌𝐓𝐞𝐥𝐞𝐠𝐫𝐚𝐦: https://t.me/edurekaupdates
📌𝐓𝐰𝐢𝐭𝐭𝐞𝐫: https://twitter.com/edurekain
📌𝐋𝐢𝐧𝐤𝐞𝐝𝐈𝐧: https://www.linkedin.com/company/edureka
📌𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦: https://www.instagram.com/edureka_learning/
📌𝐅𝐚𝐜𝐞𝐛𝐨𝐨𝐤: https://www.facebook.com/edurekaIN/ 
📌𝐒𝐥𝐢𝐝𝐞𝐒𝐡𝐚𝐫𝐞: https://www.slideshare.net/EdurekaIN 
📌𝐂𝐚𝐬𝐭𝐛𝐨𝐱: https://castbox.fm/networks/505?country=IN
📌𝐌𝐞𝐞𝐭𝐮𝐩: https://www.meetup.com/edureka/
📌𝐂𝐨𝐦𝐦𝐮𝐧𝐢𝐭𝐲: https://www.edureka.co/community/


Got a question on the topic? Please share it in the comment section below and our experts will answer it for you. 

Please write back to us at sales@edureka.co or call us at IND: 9606058406 / US: 18338555775 (toll-free) for more information.",PT11H42M58S
ee3VKzZRpZc,Pass By Value and Pass By Reference In Java | Java Tutorials,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ee3VKzZRpZc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Pass By Value and Pass By Reference In Java | Java Tutorials""></iframe>",2111,89,38000,TAP ACADEMY,Pass By Value and Pass By Reference In Java | Java Tutorials,2022-10-25,https://i.ytimg.com/vi/ee3VKzZRpZc/mqdefault.jpg,"value type assignment and reference type assignment in java | pass by value vs pass by reference in java | value type assignment in java | Reference type assignment in java | What is pass by value and pass by reference in java | assignment in Java | What are the types of assignment in java

Many of the job interviewers ask this question - What is pass by value and pass by reference in java or what is value type assignment and reference type assignment in java?

Many a times both are misunderstood and you give the wrong answer. This video will guide you through the complete concept of pass by value and pass by reference in detail.

Check out the complete video to know more.

For more information, fill this form: https://forms.gle/8eiUmM92Fx563Aen9 
or call us at 8884881203

Facebook: https://www.facebook.com/thetapacademy

Instagram:https://www.instagram.com/tapacademy_online

Linkedin: https://www.linkedin.com/company/73820805

Website: https://www.thetapacademy.com​

#java #javatutorial #javaprogramming #coding #javacoding #coder",PT26M2S
2JZIE1oKYuo,Собеседование Java Junior | Jetbulb,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2JZIE1oKYuo?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Собеседование Java Junior | Jetbulb""></iframe>",29933,912,10400,Jetbulb,Собеседование Java Junior | Jetbulb,2022-08-07,https://i.ytimg.com/vi/2JZIE1oKYuo/mqdefault.jpg,"Выпуск серии ""Техническое собеседование"" на позицию Java Junior Developer. 

Сегодня у нас в гостях Вадим Петельский. Он новичок в IT-индустрии, но уже присматривается как бы стать успешным Java разработчиком.

Программа:
00:00 Введение
02:30 Знакомство с кандидатом
08:00 ООП и принципы дизайна
18:07 Задача #1
27:00 String API и String Pool
34:00 Типы данных. Autoboxing и Unboxing 
35:00 Задача #2
37:41 Классы-обертки и Immutable class
42:04 Класс Object и его методы
47:18 Collection Framework. Сложность операций
1:03:05 Исключения
1:10:55 Многопоточность. Принципы и Инструменты
1:18:43 Задача #3
1:20:30 Пакет java.util.concurrent
1:23:53 Обобщения (Generics)
1:25:35 Задача #4
1:31:50 Параметризированные типы в Обобщениях
1:36:27 Подведение итогов
1:40:30 Выводы

Наш сайт: 
https://jetbulb.com/
https://interview.jetbulb.com/

Мы в социальных сетях:
https://t.me/jetbulb",PT1H41M50S
LXRU-Z36GEU,Spring Boot | Curso Completo 2022,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/LXRU-Z36GEU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Spring Boot | Curso Completo 2022""></iframe>",207195,9989,56100,Michelli Brito,Spring Boot | Curso Completo 2022,2022-02-07,https://i.ytimg.com/vi/LXRU-Z36GEU/mqdefault.jpg,"Decoder Week - Evento GRATUITO de 22 a 25 de Agosto sobre Microservices Java com Spring: https://www.decoderproject.com/decoder-week-descomplicando-microservices

E-book Spring Boot da API REST aos Microservices: https://www.michellibrito.com/
Instagram: https://www.instagram.com/brito_michelli

Spring Boot | Curso Completo 2022 é um vídeo onde exploro tanto a parte teórica quanto prática do Spring, desde a base do Spring Framework, Inversão de Controle, Injeção de Dependências, Beans, definição Spring Boot e também a construção de um projeto Spring Boot (Parking Control API) do zero, com projetos como Spring MVC, Spring Data JPA e Spring Validation para a criação de uma API com Pageable, métodos getAll, getOne, post, delete, update e Global Custom Date.

Projeto no Github: https://github.com/MichelliBrito/parking-control-api

Preparação Ambiente:
- JDK 11
- Maven
- Postman
- PgAdmin (Postgres)
- IDE (IntelliJ, STS, Eclipse, etc)

Vídeos Recomendados:
- Microservices com Spring Cloud: https://youtu.be/LW-N44fZ1wk
- Criando Microservice Envio de Email: https://youtu.be/ZBleZzJf6ro
- API REST vs RESTful: https://youtu.be/P92SBaN42mQ

Canal no Telegram: https://t.me/michellibritojava

#springboot #java #michellibrito",PT2H3M4S
